segindex,fieldname,compname,subcompname,segindex,newfieldname,newcompname,newsubcompname
GT1.50.1.13,gt1_job_code_classification,job_code,second_alt_coding_sys_ver_id,GT1.50.1.13,,,
GT1.50.1.14,gt1_job_code_classification,job_code,coding_sys_oid,GT1.50.1.14,,,
GT1.50.1.15,gt1_job_code_classification,job_code,value_set_oid,GT1.50.1.15,,,
GT1.50.1.16,gt1_job_code_classification,job_code,value_set_ver_id,GT1.50.1.16,,,
GT1.50.1.17,gt1_job_code_classification,job_code,alt_coding_sys_oid,GT1.50.1.17,,,
GT1.50.1.18,gt1_job_code_classification,job_code,alt_value_set_oid,GT1.50.1.18,,,
GT1.50.1.19,gt1_job_code_classification,job_code,alt_value_set_ver_id,GT1.50.1.19,,,
GT1.50.1.20,gt1_job_code_classification,job_code,second_alt_coding_sys_oid,GT1.50.1.20,,,
GT1.50.1.21,gt1_job_code_classification,job_code,second_alt_value_set_oid,GT1.50.1.21,,,
GT1.50.1.22,gt1_job_code_classification,job_code,second_alt_value_set_ver_id,GT1.50.1.22,,,
GT1.50.2,gt1_job_code_classification,job_class,,GT1.50.2,,,
GT1.50.2.1,gt1_job_code_classification,job_class,primary_id,GT1.50.2.1,,,
GT1.50.2.2,gt1_job_code_classification,job_class,text,GT1.50.2.2,,,
GT1.50.2.3,gt1_job_code_classification,job_class,name_of_coding_sys,GT1.50.2.3,,,
GT1.50.2.4,gt1_job_code_classification,job_class,alt_identifier,GT1.50.2.4,,,
GT1.50.2.5,gt1_job_code_classification,job_class,alt_text,GT1.50.2.5,,,
GT1.50.2.6,gt1_job_code_classification,job_class,name_of_alt_coding_sys,GT1.50.2.6,,,
GT1.50.2.7,gt1_job_code_classification,job_class,coding_sys_ver_id,GT1.50.2.7,,,
GT1.50.2.8,gt1_job_code_classification,job_class,alt_coding_sys_ver_id,GT1.50.2.8,,,
GT1.50.2.9,gt1_job_code_classification,job_class,original_text,GT1.50.2.9,,,
GT1.50.2.10,gt1_job_code_classification,job_class,second_alt_id,GT1.50.2.10,,,
GT1.50.2.11,gt1_job_code_classification,job_class,second_alt_text,GT1.50.2.11,,,
GT1.50.2.12,gt1_job_code_classification,job_class,name_of_second_alt_coding_sys,GT1.50.2.12,,,
GT1.50.2.13,gt1_job_code_classification,job_class,second_alt_coding_sys_ver_id,GT1.50.2.13,,,
GT1.50.2.14,gt1_job_code_classification,job_class,coding_sys_oid,GT1.50.2.14,,,
GT1.50.2.15,gt1_job_code_classification,job_class,value_set_oid,GT1.50.2.15,,,
GT1.50.2.16,gt1_job_code_classification,job_class,value_set_ver_id,GT1.50.2.16,,,
GT1.50.2.17,gt1_job_code_classification,job_class,alt_coding_sys_oid,GT1.50.2.17,,,
GT1.50.2.18,gt1_job_code_classification,job_class,alt_value_set_oid,GT1.50.2.18,,,
GT1.50.2.19,gt1_job_code_classification,job_class,alt_value_set_ver_id,GT1.50.2.19,,,
GT1.50.2.20,gt1_job_code_classification,job_class,second_alt_coding_sys_oid,GT1.50.2.20,,,
GT1.50.2.21,gt1_job_code_classification,job_class,second_alt_value_set_oid,GT1.50.2.21,,,
GT1.50.2.22,gt1_job_code_classification,job_class,second_alt_value_set_ver_id,GT1.50.2.22,,,
GT1.50.3,gt1_job_code_classification,job_description_text,,GT1.50.3,,,
GT1.51,gt1_guarantor_employer_organization_name,,,GT1.51,,,
GT1.51.1,gt1_guarantor_employer_organization_name,org_name,,GT1.51.1,,,
GT1.51.2,gt1_guarantor_employer_organization_name,org_name_type_code,,GT1.51.2,,,
GT1.51.2.1,gt1_guarantor_employer_organization_name,org_name_type_code,primary_id,GT1.51.2.1,,,
GT1.51.2.2,gt1_guarantor_employer_organization_name,org_name_type_code,text,GT1.51.2.2,,,
GT1.51.2.3,gt1_guarantor_employer_organization_name,org_name_type_code,name_of_coding_sys,GT1.51.2.3,,,
GT1.51.2.4,gt1_guarantor_employer_organization_name,org_name_type_code,alt_identifier,GT1.51.2.4,,,
GT1.51.2.5,gt1_guarantor_employer_organization_name,org_name_type_code,alt_text,GT1.51.2.5,,,
GT1.51.2.6,gt1_guarantor_employer_organization_name,org_name_type_code,name_of_alt_coding_sys,GT1.51.2.6,,,
GT1.51.2.7,gt1_guarantor_employer_organization_name,org_name_type_code,coding_sys_ver_id,GT1.51.2.7,,,
GT1.51.2.8,gt1_guarantor_employer_organization_name,org_name_type_code,alt_coding_sys_ver_id,GT1.51.2.8,,,
GT1.51.2.9,gt1_guarantor_employer_organization_name,org_name_type_code,original_text,GT1.51.2.9,,,
GT1.51.2.10,gt1_guarantor_employer_organization_name,org_name_type_code,second_alt_id,GT1.51.2.10,,,
GT1.51.2.11,gt1_guarantor_employer_organization_name,org_name_type_code,second_alt_text,GT1.51.2.11,,,
GT1.51.2.12,gt1_guarantor_employer_organization_name,org_name_type_code,name_of_second_alt_coding_sys,GT1.51.2.12,,,
GT1.51.2.13,gt1_guarantor_employer_organization_name,org_name_type_code,second_alt_coding_sys_ver_id,GT1.51.2.13,,,
GT1.51.2.14,gt1_guarantor_employer_organization_name,org_name_type_code,coding_sys_oid,GT1.51.2.14,,,
GT1.51.2.15,gt1_guarantor_employer_organization_name,org_name_type_code,value_set_oid,GT1.51.2.15,,,
GT1.51.2.16,gt1_guarantor_employer_organization_name,org_name_type_code,value_set_ver_id,GT1.51.2.16,,,
GT1.51.2.17,gt1_guarantor_employer_organization_name,org_name_type_code,alt_coding_sys_oid,GT1.51.2.17,,,
GT1.51.2.18,gt1_guarantor_employer_organization_name,org_name_type_code,alt_value_set_oid,GT1.51.2.18,,,
GT1.51.2.19,gt1_guarantor_employer_organization_name,org_name_type_code,alt_value_set_ver_id,GT1.51.2.19,,,
GT1.51.2.20,gt1_guarantor_employer_organization_name,org_name_type_code,second_alt_coding_sys_oid,GT1.51.2.20,,,
GT1.51.2.21,gt1_guarantor_employer_organization_name,org_name_type_code,second_alt_value_set_oid,GT1.51.2.21,,,
GT1.51.2.22,gt1_guarantor_employer_organization_name,org_name_type_code,second_alt_value_set_ver_id,GT1.51.2.22,,,
GT1.51.3,gt1_guarantor_employer_organization_name,identifier_num,,GT1.51.3,,,
GT1.51.4,gt1_guarantor_employer_organization_name,check_digit,,GT1.51.4,,,
GT1.51.5,gt1_guarantor_employer_organization_name,check_digit_scheme,,GT1.51.5,,,
GT1.51.6,gt1_guarantor_employer_organization_name,assgn_authr,,GT1.51.6,,,
GT1.51.6.1,gt1_guarantor_employer_organization_name,assgn_authr,namespace_id,GT1.51.6.1,,,
GT1.51.6.2,gt1_guarantor_employer_organization_name,assgn_authr,universal_id,GT1.51.6.2,,,
GT1.51.6.3,gt1_guarantor_employer_organization_name,assgn_authr,universal_id_type,GT1.51.6.3,,,
GT1.51.7,gt1_guarantor_employer_organization_name,identifier_type_code,,GT1.51.7,,,
GT1.51.8,gt1_guarantor_employer_organization_name,assgn_facility,,GT1.51.8,,,
GT1.51.8.1,gt1_guarantor_employer_organization_name,assgn_facility,namespace_id,GT1.51.8.1,,,
GT1.51.8.2,gt1_guarantor_employer_organization_name,assgn_facility,universal_id,GT1.51.8.2,,,
GT1.51.8.3,gt1_guarantor_employer_organization_name,assgn_facility,universal_id_type,GT1.51.8.3,,,
GT1.51.9,gt1_guarantor_employer_organization_name,name_rep_code,,GT1.51.9,,,
GT1.51.10,gt1_guarantor_employer_organization_name,org_id,,GT1.51.10,,,
GT1.52,gt1_handicap,,,GT1.52,,,
GT1.52.1,gt1_handicap,primary_id,,GT1.52.1,,,
GT1.52.2,gt1_handicap,text,,GT1.52.2,,,
GT1.52.3,gt1_handicap,name_of_coding_sys,,GT1.52.3,,,
GT1.52.4,gt1_handicap,alt_identifier,,GT1.52.4,,,
GT1.52.5,gt1_handicap,alt_text,,GT1.52.5,,,
GT1.52.6,gt1_handicap,name_of_alt_coding_sys,,GT1.52.6,,,
GT1.52.7,gt1_handicap,coding_sys_ver_id,,GT1.52.7,,,
GT1.52.8,gt1_handicap,alt_coding_sys_ver_id,,GT1.52.8,,,
GT1.52.9,gt1_handicap,original_text,,GT1.52.9,,,
GT1.52.10,gt1_handicap,second_alt_id,,GT1.52.10,,,
GT1.52.11,gt1_handicap,second_alt_text,,GT1.52.11,,,
GT1.52.12,gt1_handicap,name_of_second_alt_coding_sys,,GT1.52.12,,,
GT1.52.13,gt1_handicap,second_alt_coding_sys_ver_id,,GT1.52.13,,,
GT1.52.14,gt1_handicap,coding_sys_oid,,GT1.52.14,,,
GT1.52.15,gt1_handicap,value_set_oid,,GT1.52.15,,,
GT1.52.16,gt1_handicap,value_set_ver_id,,GT1.52.16,,,
GT1.52.17,gt1_handicap,alt_coding_sys_oid,,GT1.52.17,,,
GT1.52.18,gt1_handicap,alt_value_set_oid,,GT1.52.18,,,
GT1.52.19,gt1_handicap,alt_value_set_ver_id,,GT1.52.19,,,
GT1.52.20,gt1_handicap,second_alt_coding_sys_oid,,GT1.52.20,,,
GT1.52.21,gt1_handicap,second_alt_value_set_oid,,GT1.52.21,,,
GT1.52.22,gt1_handicap,second_alt_value_set_ver_id,,GT1.52.22,,,
GT1.53,gt1_job_status,,,GT1.53,,,
GT1.53.1,gt1_job_status,primary_id,,GT1.53.1,,,
GT1.53.2,gt1_job_status,text,,GT1.53.2,,,
GT1.53.3,gt1_job_status,name_of_coding_sys,,GT1.53.3,,,
GT1.53.4,gt1_job_status,alt_identifier,,GT1.53.4,,,
GT1.53.5,gt1_job_status,alt_text,,GT1.53.5,,,
GT1.53.6,gt1_job_status,name_of_alt_coding_sys,,GT1.53.6,,,
GT1.53.7,gt1_job_status,coding_sys_ver_id,,GT1.53.7,,,
GT1.53.8,gt1_job_status,alt_coding_sys_ver_id,,GT1.53.8,,,
GT1.53.9,gt1_job_status,original_text,,GT1.53.9,,,
GT1.53.10,gt1_job_status,second_alt_id,,GT1.53.10,,,
GT1.53.11,gt1_job_status,second_alt_text,,GT1.53.11,,,
GT1.53.12,gt1_job_status,name_of_second_alt_coding_sys,,GT1.53.12,,,
GT1.53.13,gt1_job_status,second_alt_coding_sys_ver_id,,GT1.53.13,,,
GT1.53.14,gt1_job_status,coding_sys_oid,,GT1.53.14,,,
GT1.53.15,gt1_job_status,value_set_oid,,GT1.53.15,,,
GT1.53.16,gt1_job_status,value_set_ver_id,,GT1.53.16,,,
GT1.53.17,gt1_job_status,alt_coding_sys_oid,,GT1.53.17,,,
GT1.53.18,gt1_job_status,alt_value_set_oid,,GT1.53.18,,,
GT1.53.19,gt1_job_status,alt_value_set_ver_id,,GT1.53.19,,,
GT1.53.20,gt1_job_status,second_alt_coding_sys_oid,,GT1.53.20,,,
GT1.53.21,gt1_job_status,second_alt_value_set_oid,,GT1.53.21,,,
GT1.53.22,gt1_job_status,second_alt_value_set_ver_id,,GT1.53.22,,,
GT1.54,gt1_guarantor_financial_classification,,,GT1.54,,,
GT1.54.1,gt1_guarantor_financial_classification,financial_class_code,,GT1.54.1,,,
GT1.54.1.1,gt1_guarantor_financial_classification,financial_class_code,primary_id,GT1.54.1.1,,,
GT1.54.1.2,gt1_guarantor_financial_classification,financial_class_code,text,GT1.54.1.2,,,
GT1.54.1.3,gt1_guarantor_financial_classification,financial_class_code,name_of_coding_sys,GT1.54.1.3,,,
GT1.54.1.4,gt1_guarantor_financial_classification,financial_class_code,alt_identifier,GT1.54.1.4,,,
GT1.54.1.5,gt1_guarantor_financial_classification,financial_class_code,alt_text,GT1.54.1.5,,,
GT1.54.1.6,gt1_guarantor_financial_classification,financial_class_code,name_of_alt_coding_sys,GT1.54.1.6,,,
GT1.54.1.7,gt1_guarantor_financial_classification,financial_class_code,coding_sys_ver_id,GT1.54.1.7,,,
GT1.54.1.8,gt1_guarantor_financial_classification,financial_class_code,alt_coding_sys_ver_id,GT1.54.1.8,,,
GT1.54.1.9,gt1_guarantor_financial_classification,financial_class_code,original_text,GT1.54.1.9,,,
GT1.54.1.10,gt1_guarantor_financial_classification,financial_class_code,second_alt_id,GT1.54.1.10,,,
GT1.54.1.11,gt1_guarantor_financial_classification,financial_class_code,second_alt_text,GT1.54.1.11,,,
GT1.54.1.12,gt1_guarantor_financial_classification,financial_class_code,name_of_second_alt_coding_sys,GT1.54.1.12,,,
GT1.54.1.13,gt1_guarantor_financial_classification,financial_class_code,second_alt_coding_sys_ver_id,GT1.54.1.13,,,
GT1.54.1.14,gt1_guarantor_financial_classification,financial_class_code,coding_sys_oid,GT1.54.1.14,,,
GT1.54.1.15,gt1_guarantor_financial_classification,financial_class_code,value_set_oid,GT1.54.1.15,,,
GT1.54.1.16,gt1_guarantor_financial_classification,financial_class_code,value_set_ver_id,GT1.54.1.16,,,
GT1.54.1.17,gt1_guarantor_financial_classification,financial_class_code,alt_coding_sys_oid,GT1.54.1.17,,,
GT1.54.1.18,gt1_guarantor_financial_classification,financial_class_code,alt_value_set_oid,GT1.54.1.18,,,
GT1.54.1.19,gt1_guarantor_financial_classification,financial_class_code,alt_value_set_ver_id,GT1.54.1.19,,,
GT1.54.1.20,gt1_guarantor_financial_classification,financial_class_code,second_alt_coding_sys_oid,GT1.54.1.20,,,
GT1.54.1.21,gt1_guarantor_financial_classification,financial_class_code,second_alt_value_set_oid,GT1.54.1.21,,,
GT1.54.1.22,gt1_guarantor_financial_classification,financial_class_code,second_alt_value_set_ver_id,GT1.54.1.22,,,
GT1.54.2,gt1_guarantor_financial_classification,effective_date,,GT1.54.2,,,
GT1.55,gt1_guarantor_race,,,GT1.55,,,
GT1.55.1,gt1_guarantor_race,primary_id,,GT1.55.1,,,
GT1.55.2,gt1_guarantor_race,text,,GT1.55.2,,,
GT1.55.3,gt1_guarantor_race,name_of_coding_sys,,GT1.55.3,,,
GT1.55.4,gt1_guarantor_race,alt_id,,GT1.55.4,,,
GT1.55.5,gt1_guarantor_race,alt_text,,GT1.55.5,,,
GT1.55.6,gt1_guarantor_race,name_of_alt_coding_sys,,GT1.55.6,,,
GT1.55.7,gt1_guarantor_race,coding_sys_ver_id,,GT1.55.7,,,
GT1.55.8,gt1_guarantor_race,alt_coding_sys_ver_id,,GT1.55.8,,,
GT1.55.9,gt1_guarantor_race,original_text,,GT1.55.9,,,
GT1.55.10,gt1_guarantor_race,second_alt_id,,GT1.55.10,,,
GT1.55.11,gt1_guarantor_race,second_alt_text,,GT1.55.11,,,
GT1.55.12,gt1_guarantor_race,name_of_second_alt_coding_sys,,GT1.55.12,,,
GT1.55.13,gt1_guarantor_race,second_alt_coding_sys_ver_id,,GT1.55.13,,,
GT1.55.14,gt1_guarantor_race,coding_sys_oid,,GT1.55.14,,,
GT1.55.15,gt1_guarantor_race,value_set_oid,,GT1.55.15,,,
GT1.55.16,gt1_guarantor_race,value_set_ver_id,,GT1.55.16,,,
GT1.55.17,gt1_guarantor_race,alt_coding_sys_oid,,GT1.55.17,,,
GT1.55.18,gt1_guarantor_race,alt_value_set_oid,,GT1.55.18,,,
GT1.55.19,gt1_guarantor_race,alt_value_set_ver_id,,GT1.55.19,,,
GT1.55.20,gt1_guarantor_race,second_alt_coding_sys_oid,,GT1.55.20,,,
GT1.55.21,gt1_guarantor_race,second_alt_value_set_oid,,GT1.55.21,,,
GT1.55.22,gt1_guarantor_race,second_alt_value_set_ver_id,,GT1.55.22,,,
GT1.56,gt1_guarantor_birth_place,,,GT1.56,,,
GT1.57,gt1_vip_ind,,,GT1.57,,,
GT1.57.1,gt1_vip_ind,primary_id,,GT1.57.1,,,
GT1.57.2,gt1_vip_ind,text,,GT1.57.2,,,
GT1.57.3,gt1_vip_ind,name_of_coding_sys,,GT1.57.3,,,
GT1.57.4,gt1_vip_ind,alt_identifier,,GT1.57.4,,,
GT1.57.5,gt1_vip_ind,alt_text,,GT1.57.5,,,
GT1.57.6,gt1_vip_ind,name_of_alt_coding_sys,,GT1.57.6,,,
GT1.57.7,gt1_vip_ind,coding_sys_ver_id,,GT1.57.7,,,
GT1.57.8,gt1_vip_ind,alt_coding_sys_ver_id,,GT1.57.8,,,
GT1.57.9,gt1_vip_ind,original_text,,GT1.57.9,,,
GT1.57.10,gt1_vip_ind,second_alt_id,,GT1.57.10,,,
GT1.57.11,gt1_vip_ind,second_alt_text,,GT1.57.11,,,
GT1.57.12,gt1_vip_ind,name_of_second_alt_coding_sys,,GT1.57.12,,,
GT1.57.13,gt1_vip_ind,second_alt_coding_sys_ver_id,,GT1.57.13,,,
GT1.57.14,gt1_vip_ind,coding_sys_oid,,GT1.57.14,,,
GT1.57.15,gt1_vip_ind,value_set_oid,,GT1.57.15,,,
GT1.57.16,gt1_vip_ind,value_set_ver_id,,GT1.57.16,,,
GT1.57.17,gt1_vip_ind,alt_coding_sys_oid,,GT1.57.17,,,
GT1.57.18,gt1_vip_ind,alt_value_set_oid,,GT1.57.18,,,
GT1.57.19,gt1_vip_ind,alt_value_set_ver_id,,GT1.57.19,,,
GT1.57.20,gt1_vip_ind,second_alt_coding_sys_oid,,GT1.57.20,,,
GT1.57.21,gt1_vip_ind,second_alt_value_set_oid,,GT1.57.21,,,
GT1.57.22,gt1_vip_ind,second_alt_value_set_ver_id,,GT1.57.22,,,
IAM.1,iam_set_id,,,IAM.1,,,
IAM.2,iam_allergen_type_code,,,IAM.2,,,
IAM.2.1,iam_allergen_type_code,primary_id,,IAM.2.1,,,
IAM.2.2,iam_allergen_type_code,text,,IAM.2.2,,,
IAM.2.3,iam_allergen_type_code,name_of_coding_sys,,IAM.2.3,,,
IAM.2.4,iam_allergen_type_code,alt_identifier,,IAM.2.4,,,
IAM.2.5,iam_allergen_type_code,alt_text,,IAM.2.5,,,
IAM.2.6,iam_allergen_type_code,name_of_alt_coding_sys,,IAM.2.6,,,
IAM.2.7,iam_allergen_type_code,coding_sys_ver_id,,IAM.2.7,,,
IAM.2.8,iam_allergen_type_code,alt_coding_sys_ver_id,,IAM.2.8,,,
IAM.2.9,iam_allergen_type_code,original_text,,IAM.2.9,,,
IAM.2.10,iam_allergen_type_code,second_alt_id,,IAM.2.10,,,
IAM.2.11,iam_allergen_type_code,second_alt_text,,IAM.2.11,,,
IAM.2.12,iam_allergen_type_code,name_of_second_alt_coding_sys,,IAM.2.12,,,
IAM.2.13,iam_allergen_type_code,second_alt_coding_sys_ver_id,,IAM.2.13,,,
IAM.2.14,iam_allergen_type_code,coding_sys_oid,,IAM.2.14,,,
IAM.2.15,iam_allergen_type_code,value_set_oid,,IAM.2.15,,,
IAM.2.16,iam_allergen_type_code,value_set_ver_id,,IAM.2.16,,,
IAM.2.17,iam_allergen_type_code,alt_coding_sys_oid,,IAM.2.17,,,
IAM.2.18,iam_allergen_type_code,alt_value_set_oid,,IAM.2.18,,,
IAM.2.19,iam_allergen_type_code,alt_value_set_ver_id,,IAM.2.19,,,
IAM.2.20,iam_allergen_type_code,second_alt_coding_sys_oid,,IAM.2.20,,,
IAM.2.21,iam_allergen_type_code,second_alt_value_set_oid,,IAM.2.21,,,
IAM.2.22,iam_allergen_type_code,second_alt_value_set_ver_id,,IAM.2.22,,,
IAM.3,iam_allergen_code_mnemonic_desc,,,IAM.3,,,
IAM.3.1,iam_allergen_code_mnemonic_desc,primary_id,,IAM.3.1,,,
IAM.3.2,iam_allergen_code_mnemonic_desc,text,,IAM.3.2,,,
IAM.3.3,iam_allergen_code_mnemonic_desc,name_of_coding_sys,,IAM.3.3,,,
IAM.3.4,iam_allergen_code_mnemonic_desc,alt_identifier,,IAM.3.4,,,
IAM.3.5,iam_allergen_code_mnemonic_desc,alt_text,,IAM.3.5,,,
IAM.3.6,iam_allergen_code_mnemonic_desc,name_of_alt_coding_sys,,IAM.3.6,,,
IAM.3.7,iam_allergen_code_mnemonic_desc,coding_sys_ver_id,,IAM.3.7,,,
IAM.3.8,iam_allergen_code_mnemonic_desc,alt_coding_sys_ver_id,,IAM.3.8,,,
IAM.3.9,iam_allergen_code_mnemonic_desc,original_text,,IAM.3.9,,,
IAM.3.10,iam_allergen_code_mnemonic_desc,second_alt_id,,IAM.3.10,,,
IAM.3.11,iam_allergen_code_mnemonic_desc,second_alt_text,,IAM.3.11,,,
IAM.3.12,iam_allergen_code_mnemonic_desc,name_of_second_alt_coding_sys,,IAM.3.12,,,
IAM.3.13,iam_allergen_code_mnemonic_desc,second_alt_coding_sys_ver_id,,IAM.3.13,,,
IAM.3.14,iam_allergen_code_mnemonic_desc,coding_sys_oid,,IAM.3.14,,,
IAM.3.15,iam_allergen_code_mnemonic_desc,value_set_oid,,IAM.3.15,,,
IAM.3.16,iam_allergen_code_mnemonic_desc,value_set_ver_id,,IAM.3.16,,,
IAM.3.17,iam_allergen_code_mnemonic_desc,alt_coding_sys_oid,,IAM.3.17,,,
IAM.3.18,iam_allergen_code_mnemonic_desc,alt_value_set_oid,,IAM.3.18,,,
IAM.3.19,iam_allergen_code_mnemonic_desc,alt_value_set_ver_id,,IAM.3.19,,,
IAM.3.20,iam_allergen_code_mnemonic_desc,second_alt_coding_sys_oid,,IAM.3.20,,,
IAM.3.21,iam_allergen_code_mnemonic_desc,second_alt_value_set_oid,,IAM.3.21,,,
IAM.3.22,iam_allergen_code_mnemonic_desc,second_alt_value_set_ver_id,,IAM.3.22,,,
IAM.4,iam_allergy_severity_code,,,IAM.4,,,
IAM.4.1,iam_allergy_severity_code,primary_id,,IAM.4.1,,,
IAM.4.2,iam_allergy_severity_code,text,,IAM.4.2,,,
IAM.4.3,iam_allergy_severity_code,name_of_coding_sys,,IAM.4.3,,,
IAM.4.4,iam_allergy_severity_code,alt_identifier,,IAM.4.4,,,
IAM.4.5,iam_allergy_severity_code,alt_text,,IAM.4.5,,,
IAM.4.6,iam_allergy_severity_code,name_of_alt_coding_sys,,IAM.4.6,,,
IAM.4.7,iam_allergy_severity_code,coding_sys_ver_id,,IAM.4.7,,,
IAM.4.8,iam_allergy_severity_code,alt_coding_sys_ver_id,,IAM.4.8,,,
IAM.4.9,iam_allergy_severity_code,original_text,,IAM.4.9,,,
IAM.4.10,iam_allergy_severity_code,second_alt_id,,IAM.4.10,,,
IAM.4.11,iam_allergy_severity_code,second_alt_text,,IAM.4.11,,,
IAM.4.12,iam_allergy_severity_code,name_of_second_alt_coding_sys,,IAM.4.12,,,
IAM.4.13,iam_allergy_severity_code,second_alt_coding_sys_ver_id,,IAM.4.13,,,
IAM.4.14,iam_allergy_severity_code,coding_sys_oid,,IAM.4.14,,,
IAM.4.15,iam_allergy_severity_code,value_set_oid,,IAM.4.15,,,
IAM.4.16,iam_allergy_severity_code,value_set_ver_id,,IAM.4.16,,,
IAM.4.17,iam_allergy_severity_code,alt_coding_sys_oid,,IAM.4.17,,,
IAM.4.18,iam_allergy_severity_code,alt_value_set_oid,,IAM.4.18,,,
IAM.4.19,iam_allergy_severity_code,alt_value_set_ver_id,,IAM.4.19,,,
IAM.4.20,iam_allergy_severity_code,second_alt_coding_sys_oid,,IAM.4.20,,,
IAM.4.21,iam_allergy_severity_code,second_alt_value_set_oid,,IAM.4.21,,,
IAM.4.22,iam_allergy_severity_code,second_alt_value_set_ver_id,,IAM.4.22,,,
IAM.5,iam_allergy_reaction_code,,,IAM.5,,,
IAM.6,iam_allergy_action_code,,,IAM.6,,,
IAM.6.1,iam_allergy_action_code,primary_id,,IAM.6.1,,,
IAM.6.2,iam_allergy_action_code,text,,IAM.6.2,,,
IAM.6.3,iam_allergy_action_code,name_of_coding_sys,,IAM.6.3,,,
IAM.6.4,iam_allergy_action_code,alt_identifier,,IAM.6.4,,,
IAM.6.5,iam_allergy_action_code,alt_text,,IAM.6.5,,,
IAM.6.6,iam_allergy_action_code,name_of_alt_coding_sys,,IAM.6.6,,,
IAM.6.7,iam_allergy_action_code,coding_sys_ver_id,,IAM.6.7,,,
IAM.6.8,iam_allergy_action_code,alt_coding_sys_ver_id,,IAM.6.8,,,
IAM.6.9,iam_allergy_action_code,original_text,,IAM.6.9,,,
IAM.6.10,iam_allergy_action_code,second_alt_id,,IAM.6.10,,,
IAM.6.11,iam_allergy_action_code,second_alt_text,,IAM.6.11,,,
IAM.6.12,iam_allergy_action_code,name_of_second_alt_coding_sys,,IAM.6.12,,,
IAM.6.13,iam_allergy_action_code,second_alt_coding_sys_ver_id,,IAM.6.13,,,
IAM.6.14,iam_allergy_action_code,coding_sys_oid,,IAM.6.14,,,
IAM.6.15,iam_allergy_action_code,value_set_oid,,IAM.6.15,,,
IAM.6.16,iam_allergy_action_code,value_set_ver_id,,IAM.6.16,,,
IAM.6.17,iam_allergy_action_code,alt_coding_sys_oid,,IAM.6.17,,,
IAM.6.18,iam_allergy_action_code,alt_value_set_oid,,IAM.6.18,,,
IAM.6.19,iam_allergy_action_code,alt_value_set_ver_id,,IAM.6.19,,,
IAM.6.20,iam_allergy_action_code,second_alt_coding_sys_oid,,IAM.6.20,,,
IAM.6.21,iam_allergy_action_code,second_alt_value_set_oid,,IAM.6.21,,,
IAM.6.22,iam_allergy_action_code,second_alt_value_set_ver_id,,IAM.6.22,,,
IAM.7,iam_allergy_unique_id,,,IAM.7,,,
IAM.7.1,iam_allergy_unique_id,entity_id,,IAM.7.1,,,
IAM.7.2,iam_allergy_unique_id,namespace_id,,IAM.7.2,,,
IAM.7.3,iam_allergy_unique_id,universal_id,,IAM.7.3,,,
IAM.7.4,iam_allergy_unique_id,universal_id_type,,IAM.7.4,,,
IAM.8,iam_action_reason,,,IAM.8,,,
IAM.9,iam_sensitivity_to_causative_agent_code,,,IAM.9,,,
IAM.9.1,iam_sensitivity_to_causative_agent_code,primary_id,,IAM.9.1,,,
IAM.9.2,iam_sensitivity_to_causative_agent_code,text,,IAM.9.2,,,
IAM.9.3,iam_sensitivity_to_causative_agent_code,name_of_coding_sys,,IAM.9.3,,,
IAM.9.4,iam_sensitivity_to_causative_agent_code,alt_identifier,,IAM.9.4,,,
IAM.9.5,iam_sensitivity_to_causative_agent_code,alt_text,,IAM.9.5,,,
IAM.9.6,iam_sensitivity_to_causative_agent_code,name_of_alt_coding_sys,,IAM.9.6,,,
IAM.9.7,iam_sensitivity_to_causative_agent_code,coding_sys_ver_id,,IAM.9.7,,,
IAM.9.8,iam_sensitivity_to_causative_agent_code,alt_coding_sys_ver_id,,IAM.9.8,,,
IAM.9.9,iam_sensitivity_to_causative_agent_code,original_text,,IAM.9.9,,,
IAM.9.10,iam_sensitivity_to_causative_agent_code,second_alt_id,,IAM.9.10,,,
IAM.9.11,iam_sensitivity_to_causative_agent_code,second_alt_text,,IAM.9.11,,,
IAM.9.12,iam_sensitivity_to_causative_agent_code,name_of_second_alt_coding_sys,,IAM.9.12,,,
IAM.9.13,iam_sensitivity_to_causative_agent_code,second_alt_coding_sys_ver_id,,IAM.9.13,,,
IAM.9.14,iam_sensitivity_to_causative_agent_code,coding_sys_oid,,IAM.9.14,,,
IAM.9.15,iam_sensitivity_to_causative_agent_code,value_set_oid,,IAM.9.15,,,
IAM.9.16,iam_sensitivity_to_causative_agent_code,value_set_ver_id,,IAM.9.16,,,
IAM.9.17,iam_sensitivity_to_causative_agent_code,alt_coding_sys_oid,,IAM.9.17,,,
IAM.9.18,iam_sensitivity_to_causative_agent_code,alt_value_set_oid,,IAM.9.18,,,
IAM.9.19,iam_sensitivity_to_causative_agent_code,alt_value_set_ver_id,,IAM.9.19,,,
IAM.9.20,iam_sensitivity_to_causative_agent_code,second_alt_coding_sys_oid,,IAM.9.20,,,
IAM.9.21,iam_sensitivity_to_causative_agent_code,second_alt_value_set_oid,,IAM.9.21,,,
IAM.9.22,iam_sensitivity_to_causative_agent_code,second_alt_value_set_ver_id,,IAM.9.22,,,
IAM.10,iam_allergen_group_code_mnemonic_desc,,,IAM.10,,,
IAM.10.1,iam_allergen_group_code_mnemonic_desc,primary_id,,IAM.10.1,,,
IAM.10.2,iam_allergen_group_code_mnemonic_desc,text,,IAM.10.2,,,
