SegmentName,Field_Name,Component_Name,Sub_Component_Name,New_Field_Name,New_Component_Name,New_Sub_Component_Name
IN1.53.22,in1_vip_ind,second_alt_value_set_ver_id,,,,
IN1.54,in1_external_health_plan_id,,,,,
IN1.54.1,in1_external_health_plan_id,identifier_num,,,,
IN1.54.2,in1_external_health_plan_id,identifier_check_digit,,,,
IN1.54.3,in1_external_health_plan_id,check_digit_scheme,,,,
IN1.54.4,in1_external_health_plan_id,assgn_authr,,,,
IN1.54.4.1,in1_external_health_plan_id,assgn_authr,namespace_id,,,
IN1.54.4.2,in1_external_health_plan_id,assgn_authr,universal_id,,,
IN1.54.4.3,in1_external_health_plan_id,assgn_authr,universal_id_type,,,
IN1.54.5,in1_external_health_plan_id,identifier_type_code,,,,
IN1.54.6,in1_external_health_plan_id,assgn_facility,,,,
IN1.54.6.1,in1_external_health_plan_id,assgn_facility,namespace_id,,,
IN1.54.6.2,in1_external_health_plan_id,assgn_facility,universal_id,,,
IN1.54.6.3,in1_external_health_plan_id,assgn_facility,universal_id_type,,,
IN1.54.7,in1_external_health_plan_id,eff_from_date,,,,
IN1.54.8,in1_external_health_plan_id,eff_to_date,,,,
IN1.54.9,in1_external_health_plan_id,assgn_jurisdiction,,,,
IN1.54.9.1,in1_external_health_plan_id,assgn_jurisdiction,primary_id,,,
IN1.54.9.2,in1_external_health_plan_id,assgn_jurisdiction,text,,,
IN1.54.9.3,in1_external_health_plan_id,assgn_jurisdiction,name_of_coding_sys,,,
IN1.54.9.4,in1_external_health_plan_id,assgn_jurisdiction,alt_id,,,
IN1.54.9.5,in1_external_health_plan_id,assgn_jurisdiction,alt_text,,,
IN1.54.9.6,in1_external_health_plan_id,assgn_jurisdiction,name_of_alt_coding_sys,,,
IN1.54.9.7,in1_external_health_plan_id,assgn_jurisdiction,coding_sys_ver_id,,,
IN1.54.9.8,in1_external_health_plan_id,assgn_jurisdiction,alt_coding_sys_ver_id,,,
IN1.54.9.9,in1_external_health_plan_id,assgn_jurisdiction,original_text,,,
IN1.54.9.10,in1_external_health_plan_id,assgn_jurisdiction,second_alt_id,,,
IN1.54.9.11,in1_external_health_plan_id,assgn_jurisdiction,second_alt_text,,,
IN1.54.9.12,in1_external_health_plan_id,assgn_jurisdiction,name_of_second_alt_coding_sys,,,
IN1.54.9.13,in1_external_health_plan_id,assgn_jurisdiction,second_alt_coding_sys_ver_id,,,
IN1.54.9.14,in1_external_health_plan_id,assgn_jurisdiction,coding_sys_oid,,,
IN1.54.9.15,in1_external_health_plan_id,assgn_jurisdiction,value_set_oid,,,
IN1.54.9.16,in1_external_health_plan_id,assgn_jurisdiction,value_set_ver_id,,,
IN1.54.9.17,in1_external_health_plan_id,assgn_jurisdiction,alt_coding_sys_oid,,,
IN1.54.9.18,in1_external_health_plan_id,assgn_jurisdiction,alt_value_set_oid,,,
IN1.54.9.19,in1_external_health_plan_id,assgn_jurisdiction,alt_value_set_ver_id,,,
IN1.54.9.20,in1_external_health_plan_id,assgn_jurisdiction,second_alt_coding_sys_oid,,,
IN1.54.9.21,in1_external_health_plan_id,assgn_jurisdiction,second_alt_value_set_oid,,,
IN1.54.9.22,in1_external_health_plan_id,assgn_jurisdiction,second_alt_value_set_ver_id,,,
IN1.54.10,in1_external_health_plan_id,assgn_agency_dept,,,,
IN1.54.10.1,in1_external_health_plan_id,assgn_agency_dept,primary_id,,,
IN1.54.10.2,in1_external_health_plan_id,assgn_agency_dept,text,,,
IN1.54.10.3,in1_external_health_plan_id,assgn_agency_dept,name_of_coding_sys,,,
IN1.54.10.4,in1_external_health_plan_id,assgn_agency_dept,alt_id,,,
IN1.54.10.5,in1_external_health_plan_id,assgn_agency_dept,alt_text,,,
IN1.54.10.6,in1_external_health_plan_id,assgn_agency_dept,name_of_alt_coding_sys,,,
IN1.54.10.7,in1_external_health_plan_id,assgn_agency_dept,coding_sys_ver_id,,,
IN1.54.10.8,in1_external_health_plan_id,assgn_agency_dept,alt_coding_sys_ver_id,,,
IN1.54.10.9,in1_external_health_plan_id,assgn_agency_dept,original_text,,,
IN1.54.10.10,in1_external_health_plan_id,assgn_agency_dept,second_alt_id,,,
IN1.54.10.11,in1_external_health_plan_id,assgn_agency_dept,second_alt_text,,,
IN1.54.10.12,in1_external_health_plan_id,assgn_agency_dept,name_of_second_alt_coding_sys,,,
IN1.54.10.13,in1_external_health_plan_id,assgn_agency_dept,second_alt_coding_sys_ver_id,,,
IN1.54.10.14,in1_external_health_plan_id,assgn_agency_dept,coding_sys_oid,,,
IN1.54.10.15,in1_external_health_plan_id,assgn_agency_dept,value_set_oid,,,
IN1.54.10.16,in1_external_health_plan_id,assgn_agency_dept,value_set_ver_id,,,
IN1.54.10.17,in1_external_health_plan_id,assgn_agency_dept,alt_coding_sys_oid,,,
IN1.54.10.18,in1_external_health_plan_id,assgn_agency_dept,alt_value_set_oid,,,
IN1.54.10.19,in1_external_health_plan_id,assgn_agency_dept,alt_value_set_ver_id,,,
IN1.54.10.20,in1_external_health_plan_id,assgn_agency_dept,second_alt_coding_sys_oid,,,
IN1.54.10.21,in1_external_health_plan_id,assgn_agency_dept,second_alt_value_set_oid,,,
IN1.54.10.22,in1_external_health_plan_id,assgn_agency_dept,second_alt_value_set_ver_id,,,
IN1.54.11,in1_external_health_plan_id,security_check,,,,
IN1.54.12,in1_external_health_plan_id,security_check_scheme,,,,
IN2.1,in2_insured_employee_id,,,,,
IN2.1.1,in2_insured_employee_id,identifier_num,,,,
IN2.1.2,in2_insured_employee_id,identifier_check_digit,,,,
IN2.1.3,in2_insured_employee_id,check_digit_scheme,,,,
IN2.1.4,in2_insured_employee_id,assgn_authr,,,,
IN2.1.4.1,in2_insured_employee_id,assgn_authr,namespace_id,,,
IN2.1.4.2,in2_insured_employee_id,assgn_authr,universal_id,,,
IN2.1.4.3,in2_insured_employee_id,assgn_authr,universal_id_type,,,
IN2.1.5,in2_insured_employee_id,identifier_type_code,,,,
IN2.1.6,in2_insured_employee_id,assgn_facility,,,,
IN2.1.6.1,in2_insured_employee_id,assgn_facility,namespace_id,,,
IN2.1.6.2,in2_insured_employee_id,assgn_facility,universal_id,,,
IN2.1.6.3,in2_insured_employee_id,assgn_facility,universal_id_type,,,
IN2.1.7,in2_insured_employee_id,eff_from_date,,,,
IN2.1.8,in2_insured_employee_id,eff_to_date,,,,
IN2.1.9,in2_insured_employee_id,assgn_jurisdiction,,,,
IN2.1.9.1,in2_insured_employee_id,assgn_jurisdiction,primary_id,,,
IN2.1.9.2,in2_insured_employee_id,assgn_jurisdiction,text,,,
IN2.1.9.3,in2_insured_employee_id,assgn_jurisdiction,name_of_coding_sys,,,
IN2.1.9.4,in2_insured_employee_id,assgn_jurisdiction,alt_id,,,
IN2.1.9.5,in2_insured_employee_id,assgn_jurisdiction,alt_text,,,
IN2.1.9.6,in2_insured_employee_id,assgn_jurisdiction,name_of_alt_coding_sys,,,
IN2.1.9.7,in2_insured_employee_id,assgn_jurisdiction,coding_sys_ver_id,,,
IN2.1.9.8,in2_insured_employee_id,assgn_jurisdiction,alt_coding_sys_ver_id,,,
IN2.1.9.9,in2_insured_employee_id,assgn_jurisdiction,original_text,,,
IN2.1.9.10,in2_insured_employee_id,assgn_jurisdiction,second_alt_id,,,
IN2.1.9.11,in2_insured_employee_id,assgn_jurisdiction,second_alt_text,,,
IN2.1.9.12,in2_insured_employee_id,assgn_jurisdiction,name_of_second_alt_coding_sys,,,
IN2.1.9.13,in2_insured_employee_id,assgn_jurisdiction,second_alt_coding_sys_ver_id,,,
IN2.1.9.14,in2_insured_employee_id,assgn_jurisdiction,coding_sys_oid,,,
IN2.1.9.15,in2_insured_employee_id,assgn_jurisdiction,value_set_oid,,,
IN2.1.9.16,in2_insured_employee_id,assgn_jurisdiction,value_set_ver_id,,,
IN2.1.9.17,in2_insured_employee_id,assgn_jurisdiction,alt_coding_sys_oid,,,
IN2.1.9.18,in2_insured_employee_id,assgn_jurisdiction,alt_value_set_oid,,,
IN2.1.9.19,in2_insured_employee_id,assgn_jurisdiction,alt_value_set_ver_id,,,
IN2.1.9.20,in2_insured_employee_id,assgn_jurisdiction,second_alt_coding_sys_oid,,,
IN2.1.9.21,in2_insured_employee_id,assgn_jurisdiction,second_alt_value_set_oid,,,
IN2.1.9.22,in2_insured_employee_id,assgn_jurisdiction,second_alt_value_set_ver_id,,,
IN2.1.10,in2_insured_employee_id,assgn_agency_dept,,,,
IN2.1.10.1,in2_insured_employee_id,assgn_agency_dept,primary_id,,,
IN2.1.10.2,in2_insured_employee_id,assgn_agency_dept,text,,,
IN2.1.10.3,in2_insured_employee_id,assgn_agency_dept,name_of_coding_sys,,,
IN2.1.10.4,in2_insured_employee_id,assgn_agency_dept,alt_id,,,
IN2.1.10.5,in2_insured_employee_id,assgn_agency_dept,alt_text,,,
IN2.1.10.6,in2_insured_employee_id,assgn_agency_dept,name_of_alt_coding_sys,,,
IN2.1.10.7,in2_insured_employee_id,assgn_agency_dept,coding_sys_ver_id,,,
IN2.1.10.8,in2_insured_employee_id,assgn_agency_dept,alt_coding_sys_ver_id,,,
IN2.1.10.9,in2_insured_employee_id,assgn_agency_dept,original_text,,,
IN2.1.10.10,in2_insured_employee_id,assgn_agency_dept,second_alt_id,,,
IN2.1.10.11,in2_insured_employee_id,assgn_agency_dept,second_alt_text,,,
IN2.1.10.12,in2_insured_employee_id,assgn_agency_dept,name_of_second_alt_coding_sys,,,
IN2.1.10.13,in2_insured_employee_id,assgn_agency_dept,second_alt_coding_sys_ver_id,,,
IN2.1.10.14,in2_insured_employee_id,assgn_agency_dept,coding_sys_oid,,,
IN2.1.10.15,in2_insured_employee_id,assgn_agency_dept,value_set_oid,,,
IN2.1.10.16,in2_insured_employee_id,assgn_agency_dept,value_set_ver_id,,,
IN2.1.10.17,in2_insured_employee_id,assgn_agency_dept,alt_coding_sys_oid,,,
IN2.1.10.18,in2_insured_employee_id,assgn_agency_dept,alt_value_set_oid,,,
IN2.1.10.19,in2_insured_employee_id,assgn_agency_dept,alt_value_set_ver_id,,,
IN2.1.10.20,in2_insured_employee_id,assgn_agency_dept,second_alt_coding_sys_oid,,,
IN2.1.10.21,in2_insured_employee_id,assgn_agency_dept,second_alt_value_set_oid,,,
IN2.1.10.22,in2_insured_employee_id,assgn_agency_dept,second_alt_value_set_ver_id,,,
IN2.1.11,in2_insured_employee_id,security_check,,,,
IN2.1.12,in2_insured_employee_id,security_check_scheme,,,,
IN2.2,in2_insured_social_security_num,,,,,
IN2.3,in2_insured_employer_name_id,,,,,
IN2.3.1,in2_insured_employer_name_id,person_id,,,,
IN2.3.2,in2_insured_employer_name_id,last_name,,,,
IN2.3.2.1,in2_insured_employer_name_id,last_name,surname,,,
IN2.3.2.2,in2_insured_employer_name_id,last_name,own_surname_prefix,,,
IN2.3.2.3,in2_insured_employer_name_id,last_name,own_surname,,,
IN2.3.2.4,in2_insured_employer_name_id,last_name,surname_prefix_from_partner,,,
IN2.3.2.5,in2_insured_employer_name_id,last_name,surname_from_partner,,,
IN2.3.3,in2_insured_employer_name_id,first_name,,,,
IN2.3.4,in2_insured_employer_name_id,middle_name,,,,
IN2.3.5,in2_insured_employer_name_id,suffix,,,,
IN2.3.6,in2_insured_employer_name_id,person_prefix,,,,
IN2.3.7,in2_insured_employer_name_id,degree,,,,
IN2.3.8,in2_insured_employer_name_id,source_table,,,,
IN2.3.8.1,in2_insured_employer_name_id,source_table,primary_id,,,
IN2.3.8.2,in2_insured_employer_name_id,source_table,text,,,
IN2.3.8.3,in2_insured_employer_name_id,source_table,name_of_coding_sys,,,
IN2.3.8.4,in2_insured_employer_name_id,source_table,alt_id,,,
IN2.3.8.5,in2_insured_employer_name_id,source_table,alt_text,,,
IN2.3.8.6,in2_insured_employer_name_id,source_table,name_of_alt_coding_sys,,,
IN2.3.8.7,in2_insured_employer_name_id,source_table,coding_sys_ver_id,,,
IN2.3.8.8,in2_insured_employer_name_id,source_table,alt_coding_sys_ver_id,,,
IN2.3.8.9,in2_insured_employer_name_id,source_table,original_text,,,
IN2.3.8.10,in2_insured_employer_name_id,source_table,second_alt_id,,,
IN2.3.8.11,in2_insured_employer_name_id,source_table,second_alt_text,,,
IN2.3.8.12,in2_insured_employer_name_id,source_table,name_of_second_alt_coding_sys,,,
IN2.3.8.13,in2_insured_employer_name_id,source_table,second_alt_coding_sys_ver_id,,,
IN2.3.8.14,in2_insured_employer_name_id,source_table,coding_sys_oid,,,
IN2.3.8.15,in2_insured_employer_name_id,source_table,value_set_oid,,,
IN2.3.8.16,in2_insured_employer_name_id,source_table,value_set_ver_id,,,
IN2.3.8.17,in2_insured_employer_name_id,source_table,alt_coding_sys_oid,,,
IN2.3.8.18,in2_insured_employer_name_id,source_table,alt_value_set_oid,,,
IN2.3.8.19,in2_insured_employer_name_id,source_table,alt_value_set_ver_id,,,
IN2.3.8.20,in2_insured_employer_name_id,source_table,second_alt_coding_sys_oid,,,
IN2.3.8.21,in2_insured_employer_name_id,source_table,second_alt_value_set_oid,,,
IN2.3.8.22,in2_insured_employer_name_id,source_table,second_alt_value_set_ver_id,,,
IN2.3.9,in2_insured_employer_name_id,assgn_authr,,,,
IN2.3.9.1,in2_insured_employer_name_id,assgn_authr,namespace_id,,,
IN2.3.9.2,in2_insured_employer_name_id,assgn_authr,universal_id,,,
IN2.3.9.3,in2_insured_employer_name_id,assgn_authr,universal_id_type,,,
IN2.3.10,in2_insured_employer_name_id,name_type_code,,,,
IN2.3.11,in2_insured_employer_name_id,identifier_check_digit,,,,
IN2.3.12,in2_insured_employer_name_id,check_digit_scheme,,,,
IN2.3.13,in2_insured_employer_name_id,identifier_type_code,,,,
IN2.3.14,in2_insured_employer_name_id,assgn_facility,,,,
IN2.3.14.1,in2_insured_employer_name_id,assgn_facility,namespace_id,,,
IN2.3.14.2,in2_insured_employer_name_id,assgn_facility,universal_id,,,
IN2.3.14.3,in2_insured_employer_name_id,assgn_facility,universal_id_type,,,
IN2.3.15,in2_insured_employer_name_id,name_rep_code,,,,
IN2.3.16,in2_insured_employer_name_id,context,,,,
IN2.3.16.1,in2_insured_employer_name_id,context,primary_id,,,
IN2.3.16.2,in2_insured_employer_name_id,context,text,,,
IN2.3.16.3,in2_insured_employer_name_id,context,name_of_coding_sys,,,
IN2.3.16.4,in2_insured_employer_name_id,context,alt_id,,,
IN2.3.16.5,in2_insured_employer_name_id,context,alt_text,,,
IN2.3.16.6,in2_insured_employer_name_id,context,name_of_alt_coding_sys,,,
IN2.3.16.7,in2_insured_employer_name_id,context,coding_sys_ver_id,,,
IN2.3.16.8,in2_insured_employer_name_id,context,alt_coding_sys_ver_id,,,
IN2.3.16.9,in2_insured_employer_name_id,context,original_text,,,
IN2.3.16.10,in2_insured_employer_name_id,context,second_alt_id,,,
IN2.3.16.11,in2_insured_employer_name_id,context,second_alt_text,,,
IN2.3.16.12,in2_insured_employer_name_id,context,name_of_second_alt_coding_sys,,,
IN2.3.16.13,in2_insured_employer_name_id,context,second_alt_coding_sys_ver_id,,,
IN2.3.16.14,in2_insured_employer_name_id,context,coding_sys_oid,,,
IN2.3.16.15,in2_insured_employer_name_id,context,value_set_oid,,,
IN2.3.16.16,in2_insured_employer_name_id,context,value_set_ver_id,,,
IN2.3.16.17,in2_insured_employer_name_id,context,alt_coding_sys_oid,,,
IN2.3.16.18,in2_insured_employer_name_id,context,alt_value_set_oid,,,
IN2.3.16.19,in2_insured_employer_name_id,context,alt_value_set_ver_id,,,
IN2.3.16.20,in2_insured_employer_name_id,context,second_alt_coding_sys_oid,,,
IN2.3.16.21,in2_insured_employer_name_id,context,second_alt_value_set_oid,,,
IN2.3.16.22,in2_insured_employer_name_id,context,second_alt_value_set_ver_id,,,
IN2.3.17,in2_insured_employer_name_id,validity_range,,,,
IN2.3.17.1,in2_insured_employer_name_id,validity_range,eff_from_date_time,,,
IN2.3.17.2,in2_insured_employer_name_id,validity_range,eff_to_date_time,,,
IN2.3.18,in2_insured_employer_name_id,assembly_order,,,,
IN2.3.19,in2_insured_employer_name_id,eff_from_date_time,,,,
IN2.3.20,in2_insured_employer_name_id,eff_to_date_time,,,,
IN2.3.21,in2_insured_employer_name_id,prof_suffix,,,,
IN2.3.22,in2_insured_employer_name_id,assgn_jurisdiction,,,,
IN2.3.22.1,in2_insured_employer_name_id,assgn_jurisdiction,primary_id,,,
IN2.3.22.2,in2_insured_employer_name_id,assgn_jurisdiction,text,,,
IN2.3.22.3,in2_insured_employer_name_id,assgn_jurisdiction,name_of_coding_sys,,,
IN2.3.22.4,in2_insured_employer_name_id,assgn_jurisdiction,alt_id,,,
IN2.3.22.5,in2_insured_employer_name_id,assgn_jurisdiction,alt_text,,,
IN2.3.22.6,in2_insured_employer_name_id,assgn_jurisdiction,name_of_alt_coding_sys,,,
IN2.3.22.7,in2_insured_employer_name_id,assgn_jurisdiction,coding_sys_ver_id,,,
IN2.3.22.8,in2_insured_employer_name_id,assgn_jurisdiction,alt_coding_sys_ver_id,,,
IN2.3.22.9,in2_insured_employer_name_id,assgn_jurisdiction,original_text,,,
IN2.3.22.10,in2_insured_employer_name_id,assgn_jurisdiction,second_alt_id,,,
IN2.3.22.11,in2_insured_employer_name_id,assgn_jurisdiction,second_alt_text,,,
IN2.3.22.12,in2_insured_employer_name_id,assgn_jurisdiction,name_of_second_alt_coding_sys,,,
IN2.3.22.13,in2_insured_employer_name_id,assgn_jurisdiction,second_alt_coding_sys_ver_id,,,
IN2.3.22.14,in2_insured_employer_name_id,assgn_jurisdiction,coding_sys_oid,,,
IN2.3.22.15,in2_insured_employer_name_id,assgn_jurisdiction,value_set_oid,,,
IN2.3.22.16,in2_insured_employer_name_id,assgn_jurisdiction,value_set_ver_id,,,
IN2.3.22.17,in2_insured_employer_name_id,assgn_jurisdiction,alt_coding_sys_oid,,,
IN2.3.22.18,in2_insured_employer_name_id,assgn_jurisdiction,alt_value_set_oid,,,
IN2.3.22.19,in2_insured_employer_name_id,assgn_jurisdiction,alt_value_set_ver_id,,,
IN2.3.22.20,in2_insured_employer_name_id,assgn_jurisdiction,second_alt_coding_sys_oid,,,
IN2.3.22.21,in2_insured_employer_name_id,assgn_jurisdiction,second_alt_value_set_oid,,,
IN2.3.22.22,in2_insured_employer_name_id,assgn_jurisdiction,second_alt_value_set_ver_id,,,
IN2.3.23,in2_insured_employer_name_id,assgn_agency_dept,,,,
IN2.3.23.1,in2_insured_employer_name_id,assgn_agency_dept,primary_id,,,
IN2.3.23.2,in2_insured_employer_name_id,assgn_agency_dept,text,,,
IN2.3.23.3,in2_insured_employer_name_id,assgn_agency_dept,name_of_coding_sys,,,
IN2.3.23.4,in2_insured_employer_name_id,assgn_agency_dept,alt_id,,,
IN2.3.23.5,in2_insured_employer_name_id,assgn_agency_dept,alt_text,,,
IN2.3.23.6,in2_insured_employer_name_id,assgn_agency_dept,name_of_alt_coding_sys,,,
IN2.3.23.7,in2_insured_employer_name_id,assgn_agency_dept,coding_sys_ver_id,,,
IN2.3.23.8,in2_insured_employer_name_id,assgn_agency_dept,alt_coding_sys_ver_id,,,
IN2.3.23.9,in2_insured_employer_name_id,assgn_agency_dept,original_text,,,
IN2.3.23.10,in2_insured_employer_name_id,assgn_agency_dept,second_alt_id,,,
IN2.3.23.11,in2_insured_employer_name_id,assgn_agency_dept,second_alt_text,,,
IN2.3.23.12,in2_insured_employer_name_id,assgn_agency_dept,name_of_second_alt_coding_sys,,,
IN2.3.23.13,in2_insured_employer_name_id,assgn_agency_dept,second_alt_coding_sys_ver_id,,,
IN2.3.23.14,in2_insured_employer_name_id,assgn_agency_dept,coding_sys_oid,,,
IN2.3.23.15,in2_insured_employer_name_id,assgn_agency_dept,value_set_oid,,,
IN2.3.23.16,in2_insured_employer_name_id,assgn_agency_dept,value_set_ver_id,,,
IN2.3.23.17,in2_insured_employer_name_id,assgn_agency_dept,alt_coding_sys_oid,,,
IN2.3.23.18,in2_insured_employer_name_id,assgn_agency_dept,alt_value_set_oid,,,
IN2.3.23.19,in2_insured_employer_name_id,assgn_agency_dept,alt_value_set_ver_id,,,
IN2.3.23.20,in2_insured_employer_name_id,assgn_agency_dept,second_alt_coding_sys_oid,,,
IN2.3.23.21,in2_insured_employer_name_id,assgn_agency_dept,second_alt_value_set_oid,,,
IN2.3.23.22,in2_insured_employer_name_id,assgn_agency_dept,second_alt_value_set_ver_id,,,
IN2.3.24,in2_insured_employer_name_id,security_check,,,,
IN2.3.25,in2_insured_employer_name_id,security_check_scheme,,,,
IN2.4,in2_employer_information_data,,,,,
IN2.4.1,in2_employer_information_data,primary_id,,,,
IN2.4.2,in2_employer_information_data,text,,,,
IN2.4.3,in2_employer_information_data,name_of_coding_sys,,,,
IN2.4.4,in2_employer_information_data,alt_id,,,,
IN2.4.5,in2_employer_information_data,alt_text,,,,
IN2.4.6,in2_employer_information_data,name_of_alt_coding_sys,,,,
IN2.4.7,in2_employer_information_data,coding_sys_ver_id,,,,
IN2.4.8,in2_employer_information_data,alt_coding_sys_ver_id,,,,
IN2.4.9,in2_employer_information_data,original_text,,,,
IN2.4.10,in2_employer_information_data,second_alt_id,,,,
IN2.4.11,in2_employer_information_data,second_alt_text,,,,
IN2.4.12,in2_employer_information_data,name_of_second_alt_coding_sys,,,,
IN2.4.13,in2_employer_information_data,second_alt_coding_sys_ver_id,,,,
IN2.4.14,in2_employer_information_data,coding_sys_oid,,,,
IN2.4.15,in2_employer_information_data,value_set_oid,,,,
IN2.4.16,in2_employer_information_data,value_set_ver_id,,,,
IN2.4.17,in2_employer_information_data,alt_coding_sys_oid,,,,
IN2.4.18,in2_employer_information_data,alt_value_set_oid,,,,
IN2.4.19,in2_employer_information_data,alt_value_set_ver_id,,,,
IN2.4.20,in2_employer_information_data,second_alt_coding_sys_oid,,,,
IN2.4.21,in2_employer_information_data,second_alt_value_set_oid,,,,
IN2.4.22,in2_employer_information_data,second_alt_value_set_ver_id,,,,
IN2.5,in2_mail_claim_party,,,,,
IN2.5.1,in2_mail_claim_party,primary_id,,,,
IN2.5.2,in2_mail_claim_party,text,,,,
IN2.5.3,in2_mail_claim_party,name_of_coding_sys,,,,
IN2.5.4,in2_mail_claim_party,alt_id,,,,
IN2.5.5,in2_mail_claim_party,alt_text,,,,
IN2.5.6,in2_mail_claim_party,name_of_alt_coding_sys,,,,
IN2.5.7,in2_mail_claim_party,coding_sys_ver_id,,,,
IN2.5.8,in2_mail_claim_party,alt_coding_sys_ver_id,,,,
IN2.5.9,in2_mail_claim_party,original_text,,,,
IN2.5.10,in2_mail_claim_party,second_alt_id,,,,
IN2.5.11,in2_mail_claim_party,second_alt_text,,,,
IN2.5.12,in2_mail_claim_party,name_of_second_alt_coding_sys,,,,
IN2.5.13,in2_mail_claim_party,second_alt_coding_sys_ver_id,,,,
IN2.5.14,in2_mail_claim_party,coding_sys_oid,,,,
IN2.5.15,in2_mail_claim_party,value_set_oid,,,,
IN2.5.16,in2_mail_claim_party,value_set_ver_id,,,,
IN2.5.17,in2_mail_claim_party,alt_coding_sys_oid,,,,
IN2.5.18,in2_mail_claim_party,alt_value_set_oid,,,,
IN2.5.19,in2_mail_claim_party,alt_value_set_ver_id,,,,
